#Chr,Start,End,Direct,Length,Sample,Type,Share_depth,Share_start,Share_end
2,4603919,4604032,col_hete,114,Sample_c52,20-2000bp,9,4603919,4604032
2,4615040,4615424,col_hete,385,Sample_c52,20-2000bp,9,4615040,4615424
2,4685110,4685433,col_hete,324,Sample_c52,20-2000bp,11,4685110,4685433
2,4704103,4704336,col_hete,234,Sample_c52,20-2000bp,11,4704103,4706451
2,4704429,4705520,col_hete,1092,Sample_c52,20-2000bp,12,4704103,4706451
2,4705853,4706451,col_hete,599,Sample_c52,20-2000bp,10,4704103,4706451
2,4761299,4763045,col_hete,1747,Sample_c52,20-2000bp,9,4761299,4764700
2,5037328,5037464,col_hete,137,Sample_c52,20-2000bp,8,5037328,5037548
2,5411178,5412178,col_hete,1001,Sample_c52,20-2000bp,9,5411178,5413495
2,5414078,5415689,col_hete,1612,Sample_c52,20-2000bp,13,5411861,5415689
2,5449627,5450065,col_hete,439,Sample_c52,20-2000bp,8,5449430,5450065
2,5880791,5880833,col_hete,43,Sample_c52,20-2000bp,8,5880728,5880833
2,5902733,5903083,col_hete,351,Sample_c52,20-2000bp,10,5902733,5903083
2,5903175,5903427,col_hete,253,Sample_c52,20-2000bp,10,5903175,5903427
2,5903711,5903768,col_hete,58,Sample_c52,20-2000bp,8,5903711,5903768
2,6096935,6097272,col_hete,338,Sample_c52,20-2000bp,7,6096935,6097272
2,6262410,6262602,col_hete,193,Sample_c52,20-2000bp,15,6262410,6262602
2,6294674,6295077,col_hete,404,Sample_c52,20-2000bp,12,6294605,6295672
2,6502659,6502811,col_hete,153,Sample_c52,20-2000bp,7,6502659,6502811
2,6529640,6530785,col_hete,1146,Sample_c52,20-2000bp,5,6529640,6530785
2,6579854,6581733,col_hete,1880,Sample_c52,20-2000bp,11,6579854,6583316
2,6581872,6583316,col_hete,1445,Sample_c52,20-2000bp,11,6579854,6583316
2,6703465,6703517,col_hete,53,Sample_c52,20-2000bp,2,6703465,6703517
2,7183127,7183476,col_hete,350,Sample_c52,20-2000bp,3,7183127,7183476
2,7242255,7242622,col_hete,368,Sample_c52,20-2000bp,16,7242255,7242622
2,8479970,8480367,col_hete,398,Sample_c52,20-2000bp,10,8479970,8480367
2,8621781,8622522,col_hete,742,Sample_c52,20-2000bp,10,8621781,8622522
2,8869588,8869816,col_hete,229,Sample_c52,20-2000bp,13,8869588,8869845
2,9736513,9736539,col_hete,27,Sample_c52,20-2000bp,7,9736513,9736539
2,9923332,9923427,col_hete,96,Sample_c52,20-2000bp,6,9923332,9923427
3,7599715,7600145,ler_hete,431,Sample_c52,20-2000bp,1,7599715,7600145
3,7670424,7670908,ler_hete,485,Sample_c52,20-2000bp,1,7670424,7670908
3,7775802,7775899,ler_hete,98,Sample_c52,20-2000bp,6,7775802,7775899
3,7989685,7989982,ler_hete,298,Sample_c52,20-2000bp,5,7989685,7989982
3,8090464,8090639,ler_hete,176,Sample_c52,20-2000bp,1,8090464,8090639
3,8133512,8134279,ler_hete,768,Sample_c52,20-2000bp,2,8133512,8134279
3,8157836,8157975,ler_hete,140,Sample_c52,20-2000bp,2,8157836,8157975
3,8640544,8640573,ler_hete,30,Sample_c52,20-2000bp,2,8640544,8640573
3,8696729,8697562,ler_hete,834,Sample_c52,20-2000bp,7,8696729,8697562
3,8959337,8959596,ler_hete,260,Sample_c52,20-2000bp,1,8959337,8959596
3,9282175,9282907,ler_hete,733,Sample_c52,20-2000bp,7,9282156,9283023
3,9465416,9465638,ler_hete,223,Sample_c52,20-2000bp,1,9465416,9465638
3,9622653,9622777,ler_hete,125,Sample_c52,20-2000bp,2,9621605,9622880
3,9671718,9671782,ler_hete,65,Sample_c52,20-2000bp,1,9671718,9671782
3,9865018,9865048,ler_hete,31,Sample_c52,20-2000bp,1,9865018,9865048
3,10374410,10374527,ler_hete,118,Sample_c52,20-2000bp,1,10374410,10374527
3,10464315,10464922,ler_hete,608,Sample_c52,20-2000bp,8,10464315,10464922
3,10664319,10664362,ler_hete,44,Sample_c52,20-2000bp,1,10664319,10664362
3,10876785,10877277,ler_hete,493,Sample_c52,20-2000bp,1,10876785,10877277
3,11696639,11698230,col_ler,1592,Sample_c52,20-2000bp,6,11696639,11699499
3,11773183,11773216,ler_hete,34,Sample_c52,20-2000bp,5,11773183,11773216
3,11784594,11784875,ler_hete,282,Sample_c52,20-2000bp,5,11784594,11784875
3,11885513,11885547,ler_hete,35,Sample_c52,20-2000bp,1,11885513,11885547
3,11969335,11969387,ler_hete,53,Sample_c52,20-2000bp,1,11969335,11969387
3,12065741,12066309,ler_hete,569,Sample_c52,20-2000bp,6,12065741,12066309
3,12376456,12376708,ler_hete,253,Sample_c52,20-2000bp,1,12376456,12376708
3,12778396,12778753,ler_hete,358,Sample_c52,20-2000bp,5,12778396,12778757
3,12980351,12980510,ler_hete,160,Sample_c52,20-2000bp,2,12980351,12980510
3,13260212,13260252,ler_hete,41,Sample_c52,20-2000bp,2,13260212,13260252
3,13394801,13395218,ler_hete,418,Sample_c52,20-2000bp,5,13394801,13395218
3,13415290,13415822,ler_hete,533,Sample_c52,20-2000bp,6,13415290,13415822
3,14255139,14256125,ler_hete,987,Sample_c52,20-2000bp,2,14255139,14256125
3,14327940,14328122,ler_hete,183,Sample_c52,20-2000bp,1,14327940,14328122
3,14808372,14809270,ler_hete,899,Sample_c52,20-2000bp,4,14808372,14809270
3,14903441,14903868,ler_hete,428,Sample_c52,20-2000bp,1,14903441,14903868
3,14908490,14908541,ler_hete,52,Sample_c52,20-2000bp,4,14908490,14908541
3,14999921,15000750,ler_hete,830,Sample_c52,20-2000bp,11,14997879,15001095
3,15000905,15001517,ler_hete,613,Sample_c52,20-2000bp,7,15000905,15001517
3,15054715,15054920,ler_hete,206,Sample_c52,20-2000bp,5,15054715,15054920
3,15071182,15071501,ler_hete,320,Sample_c52,20-2000bp,5,15071182,15071501
3,15221816,15221849,ler_hete,34,Sample_c52,20-2000bp,2,15221816,15221849
3,15597587,15597874,ler_hete,288,Sample_c52,20-2000bp,1,15597587,15597874
3,15666244,15666389,ler_hete,146,Sample_c52,20-2000bp,6,15666215,15666389
3,15784454,15784667,ler_hete,214,Sample_c52,20-2000bp,4,15784454,15784667
3,15795611,15795710,ler_hete,100,Sample_c52,20-2000bp,1,15795611,15795710
3,15813450,15813651,ler_hete,202,Sample_c52,20-2000bp,13,15813376,15813962
3,15906465,15906516,ler_hete,52,Sample_c52,20-2000bp,8,15906465,15906517
3,16053539,16053635,ler_hete,97,Sample_c52,20-2000bp,5,16053539,16053635
3,16256256,16256280,ler_hete,25,Sample_c52,20-2000bp,1,16256256,16256280
3,16356666,16357335,ler_hete,670,Sample_c52,20-2000bp,1,16356666,16357335
3,17476121,17476528,ler_hete,408,Sample_c52,20-2000bp,1,17476121,17476528
3,17546426,17547361,ler_hete,936,Sample_c52,20-2000bp,4,17546426,17547361
3,17559061,17560614,ler_hete,1554,Sample_c52,20-2000bp,5,17559061,17560614
3,18504322,18504346,ler_hete,25,Sample_c52,20-2000bp,1,18504322,18504346
3,18561236,18561476,ler_hete,241,Sample_c52,20-2000bp,1,18561236,18561476
3,18802045,18802104,ler_hete,60,Sample_c52,20-2000bp,1,18802045,18802104
3,18999545,18999903,ler_hete,359,Sample_c52,20-2000bp,3,18999545,18999903
3,19628669,19628737,ler_hete,69,Sample_c52,20-2000bp,1,19628669,19628737
3,19858411,19858993,ler_hete,583,Sample_c52,20-2000bp,5,19858411,19859025
3,20295369,20296092,ler_hete,724,Sample_c52,20-2000bp,6,20295369,20296092
3,20376576,20376721,ler_hete,146,Sample_c52,20-2000bp,4,20376576,20376721
3,20589861,20590497,ler_hete,637,Sample_c52,20-2000bp,8,20589861,20590497
3,20634020,20634269,ler_hete,250,Sample_c52,20-2000bp,8,20634020,20634269
3,20677805,20678029,ler_hete,225,Sample_c52,20-2000bp,1,20677805,20678029
3,21352917,21352989,ler_hete,73,Sample_c52,20-2000bp,8,21352917,21352989
3,21679392,21679706,ler_hete,315,Sample_c52,20-2000bp,5,21679392,21679706
5,14117403,14118231,col_hete,829,Sample_c52,20-2000bp,6,14117403,14118231
5,14557784,14559695,col_hete,1912,Sample_c52,20-2000bp,11,14557707,14559695
5,14800434,14800497,col_hete,64,Sample_c52,20-2000bp,1,14800434,14800497
5,14971554,14971895,col_hete,342,Sample_c52,20-2000bp,6,14971554,14971895
5,15002611,15003211,col_hete,601,Sample_c52,20-2000bp,2,15001586,15003211
5,15517240,15518755,col_hete,1516,Sample_c52,20-2000bp,7,15517240,15518755
5,15582258,15582469,col_hete,212,Sample_c52,20-2000bp,14,15582258,15582469
5,15952863,15953071,col_hete,209,Sample_c52,20-2000bp,1,15952863,15953071
5,16051401,16051435,col_hete,35,Sample_c52,20-2000bp,3,16051401,16051435
5,17034002,17034353,col_hete,352,Sample_c52,20-2000bp,9,17034002,17034353
5,17091327,17092312,col_hete,986,Sample_c52,20-2000bp,11,17091327,17093746
5,17093491,17093746,col_hete,256,Sample_c52,20-2000bp,11,17091327,17093746
5,17598054,17599481,col_hete,1428,Sample_c52,20-2000bp,10,17598054,17604768
5,17603403,17603497,col_hete,95,Sample_c52,20-2000bp,6,17598054,17604768
5,17603744,17604768,col_hete,1025,Sample_c52,20-2000bp,10,17598054,17604768
5,18387290,18387827,col_hete,538,Sample_c52,20-2000bp,13,18387290,18387827
5,18668720,18669931,col_hete,1212,Sample_c52,20-2000bp,17,18668720,18669961
5,18852083,18852128,col_hete,46,Sample_c52,20-2000bp,4,18852083,18856569
5,18856357,18856569,col_hete,213,Sample_c52,20-2000bp,6,18852083,18856569
5,19439344,19439621,col_hete,278,Sample_c52,20-2000bp,7,19439344,19439992
5,20519961,20519983,col_hete,23,Sample_c52,20-2000bp,7,20519797,20519983
5,21013859,21013895,col_hete,37,Sample_c52,20-2000bp,15,21013859,21014256
5,21013948,21013982,col_hete,35,Sample_c52,20-2000bp,12,21013859,21015295
5,21014165,21014256,col_hete,92,Sample_c52,20-2000bp,11,21013859,21015295
5,21014506,21014988,col_hete,483,Sample_c52,20-2000bp,16,21013890,21015295
5,21015267,21015295,col_hete,29,Sample_c52,20-2000bp,16,21013890,21015295
5,21925075,21925116,col_hete,42,Sample_c52,20-2000bp,5,21925075,21925116
5,22957129,22957170,col_hete,42,Sample_c52,20-2000bp,6,22956358,22957170
5,24019314,24019383,col_hete,70,Sample_c52,20-2000bp,13,24019314,24025482
5,25967700,25968193,col_hete,494,Sample_c52,20-2000bp,8,25967700,25968193
5,26513478,26515458,col_hete,1981,Sample_c52,20-2000bp,10,26513478,26515551
5,26684224,26686171,col_hete,1948,Sample_c52,20-2000bp,9,26684224,26686171
1,1553095,1553130,ler_hete,36,Sample_c57,20-2000bp,6,1553095,1553130
1,1575481,1575680,ler_hete,200,Sample_c57,20-2000bp,1,1575481,1575680
1,1886952,1887125,ler_hete,174,Sample_c57,20-2000bp,5,1886952,1887125
1,1910196,1910382,ler_hete,187,Sample_c57,20-2000bp,5,1910196,1910382
1,1964159,1964212,ler_hete,54,Sample_c57,20-2000bp,1,1964159,1964212
1,2163885,2165180,ler_hete,1296,Sample_c57,20-2000bp,2,2163885,2165180
1,3256113,3256475,ler_hete,363,Sample_c57,20-2000bp,3,3256113,3256475
1,3300517,3300603,ler_hete,87,Sample_c57,20-2000bp,1,3300517,3300603
1,4067885,4068939,ler_hete,1055,Sample_c57,20-2000bp,1,4067885,4068939
1,4398502,4398559,ler_hete,58,Sample_c57,20-2000bp,6,4398500,4398559
1,4599284,4599499,ler_hete,216,Sample_c57,20-2000bp,2,4599284,4599499
1,4606432,4606498,ler_hete,67,Sample_c57,20-2000bp,1,4606432,4606498
1,4817814,4817962,ler_hete,149,Sample_c57,20-2000bp,4,4817814,4817962
1,5289470,5290674,ler_hete,1205,Sample_c57,20-2000bp,4,5289470,5290674
1,5429877,5431286,ler_hete,1410,Sample_c57,20-2000bp,7,5429877,5431286
1,5732085,5732150,ler_hete,66,Sample_c57,20-2000bp,8,5732085,5732150
1,5834773,5835462,ler_hete,690,Sample_c57,20-2000bp,9,5834773,5835462
1,6247499,6247757,ler_hete,259,Sample_c57,20-2000bp,7,6247499,6247757
1,6511885,6512038,ler_hete,154,Sample_c57,20-2000bp,1,6511885,6512038
1,6594661,6594809,ler_hete,149,Sample_c57,20-2000bp,1,6594661,6594809
1,7007752,7007794,ler_hete,43,Sample_c57,20-2000bp,3,7007729,7007794
1,7183804,7183943,ler_hete,140,Sample_c57,20-2000bp,7,7183804,7183943
1,7619798,7620014,ler_hete,217,Sample_c57,20-2000bp,8,7619798,7620014
1,8037613,8038137,ler_hete,525,Sample_c57,20-2000bp,1,8037613,8038137
1,8260838,8261007,ler_hete,170,Sample_c57,20-2000bp,3,8260838,8261007
1,8308405,8308510,ler_hete,106,Sample_c57,20-2000bp,11,8308405,8308545
1,8352231,8352355,ler_hete,125,Sample_c57,20-2000bp,10,8351184,8352355
1,8548504,8548952,ler_hete,449,Sample_c57,20-2000bp,9,8548504,8548952
1,8570680,8570725,ler_hete,46,Sample_c57,20-2000bp,1,8570680,8570725
1,8920181,8920542,ler_hete,362,Sample_c57,20-2000bp,1,8920181,8920542
1,9143961,9144901,ler_hete,941,Sample_c57,20-2000bp,9,9143961,9144901
1,28993890,28994182,col_hete,293,Sample_c57,20-2000bp,9,28993890,28994182
2,816519,816918,ler_hete,400,Sample_c57,20-2000bp,4,816519,816918
2,915114,915981,ler_hete,868,Sample_c57,20-2000bp,1,915114,915981
2,1078866,1079011,ler_hete,146,Sample_c57,20-2000bp,2,1078866,1079011
2,1126468,1126919,ler_hete,452,Sample_c57,20-2000bp,1,1126468,1126919
2,1255362,1255891,ler_hete,530,Sample_c57,20-2000bp,1,1255362,1255891
2,1304274,1304467,ler_hete,194,Sample_c57,20-2000bp,1,1304274,1304467
2,1349987,1350314,ler_hete,328,Sample_c57,20-2000bp,1,1349987,1350314
2,1351156,1351214,ler_hete,59,Sample_c57,20-2000bp,4,1351156,1351214
2,1683177,1683226,ler_hete,50,Sample_c57,20-2000bp,1,1683177,1683226
2,1897538,1897943,ler_hete,406,Sample_c57,20-2000bp,2,1897538,1898375
2,1988977,1989251,ler_hete,275,Sample_c57,20-2000bp,1,1988977,1989251
2,2217550,2218739,ler_hete,1190,Sample_c57,20-2000bp,11,2217550,2218739
2,2247616,2248608,ler_hete,993,Sample_c57,20-2000bp,17,2247616,2252767
2,2249856,2251804,ler_hete,1949,Sample_c57,20-2000bp,2,2247616,2252767
2,2311434,2311605,ler_hete,172,Sample_c57,20-2000bp,1,2311434,2311605
2,2347819,2347933,ler_hete,115,Sample_c57,20-2000bp,4,2347819,2347933
2,2350209,2350262,ler_hete,54,Sample_c57,20-2000bp,1,2350209,2350262
2,2396529,2397488,ler_hete,960,Sample_c57,20-2000bp,3,2396529,2397488
2,2770156,2770290,ler_hete,135,Sample_c57,20-2000bp,3,2770156,2770290
2,2803952,2805767,ler_hete,1816,Sample_c57,20-2000bp,1,2803952,2805767
2,2913913,2913970,ler_hete,58,Sample_c57,20-2000bp,1,2913913,2913970
2,2922270,2922386,ler_hete,117,Sample_c57,20-2000bp,4,2921834,2922386
2,2931848,2932201,ler_hete,354,Sample_c57,20-2000bp,1,2931848,2932201
2,3675788,3675899,ler_hete,112,Sample_c57,20-2000bp,3,3675788,3675899
2,3734902,3735375,ler_hete,474,Sample_c57,20-2000bp,1,3734902,3735375
2,3747228,3747298,ler_hete,71,Sample_c57,20-2000bp,1,3747228,3747298
2,3801603,3801656,ler_hete,54,Sample_c57,20-2000bp,1,3801603,3801656
2,3829455,3829704,ler_hete,250,Sample_c57,20-2000bp,2,3829367,3829704
2,3988015,3988405,ler_hete,391,Sample_c57,20-2000bp,3,3988015,3988405
2,4072767,4072820,ler_hete,54,Sample_c57,20-2000bp,2,4072767,4072824
2,4076214,4076608,ler_hete,395,Sample_c57,20-2000bp,1,4076214,4076608
2,4265958,4266307,ler_hete,350,Sample_c57,20-2000bp,3,4265958,4266307
2,4267389,4267960,ler_hete,572,Sample_c57,20-2000bp,1,4267389,4267960
2,4319823,4319855,ler_hete,33,Sample_c57,20-2000bp,1,4319823,4319855
2,4345177,4345231,ler_hete,55,Sample_c57,20-2000bp,1,4345177,4345231
2,4371637,4371762,ler_hete,126,Sample_c57,20-2000bp,2,4371637,4371762
2,17811759,17811908,col_hete,150,Sample_c57,20-2000bp,8,17811759,17811908
2,18709363,18710353,col_hete,991,Sample_c57,20-2000bp,2,18709363,18710503
2,19219976,19220152,col_hete,177,Sample_c57,20-2000bp,9,19219976,19220152
3,8210301,8210382,col_hete,82,Sample_c57,20-2000bp,7,8210301,8211247
3,8584970,8585009,col_hete,40,Sample_c57,20-2000bp,9,8584970,8585009
5,25231749,25232060,ler_hete,312,Sample_c57,20-2000bp,8,25231749,25232060
5,25422735,25422964,ler_hete,230,Sample_c57,20-2000bp,7,25422735,25422964
5,25859031,25859811,ler_hete,781,Sample_c57,20-2000bp,7,25859031,25859845
5,26109907,26110059,ler_hete,153,Sample_c57,20-2000bp,1,26109907,26110059
5,26199193,26200136,ler_hete,944,Sample_c57,20-2000bp,1,26199193,26200136
5,26250081,26250145,ler_hete,65,Sample_c57,20-2000bp,1,26250081,26250145
5,26473375,26473459,ler_hete,85,Sample_c57,20-2000bp,1,26473375,26473459
5,26709527,26709585,ler_hete,59,Sample_c57,20-2000bp,1,26709527,26709585
5,26811431,26812263,ler_hete,833,Sample_c57,20-2000bp,3,26811431,26812263
1,2415504,2415952,col_hete,449,Sample_c61,20-2000bp,3,2415504,2415952
1,5044354,5044514,col_hete,161,Sample_c61,20-2000bp,5,5044354,5044923
1,6140995,6141038,col_hete,44,Sample_c61,20-2000bp,4,6140995,6141038
1,6539377,6540309,col_hete,933,Sample_c61,20-2000bp,7,6539377,6540310
1,7073994,7075070,col_hete,1077,Sample_c61,20-2000bp,10,7065954,7075070
1,9918846,9919034,col_hete,189,Sample_c61,20-2000bp,6,9918846,9919034
1,11458675,11458815,col_hete,141,Sample_c61,20-2000bp,6,11458631,11458815
1,11459481,11459976,col_hete,496,Sample_c61,20-2000bp,4,11459481,11461604
1,11460584,11461042,col_hete,459,Sample_c61,20-2000bp,6,11459481,11461604
1,11461510,11461604,col_hete,95,Sample_c61,20-2000bp,6,11459481,11461604
1,11468347,11468736,col_hete,390,Sample_c61,20-2000bp,6,11468347,11468766
1,11617536,11617708,col_hete,173,Sample_c61,20-2000bp,4,11617536,11617708
1,12414411,12415344,col_hete,934,Sample_c61,20-2000bp,6,12414411,12415390
1,12619674,12620204,col_hete,531,Sample_c61,20-2000bp,8,12619674,12620204
1,12692322,12692365,col_hete,44,Sample_c61,20-2000bp,6,12692322,12692365
1,13849751,13850612,col_hete,862,Sample_c61,20-2000bp,2,13849751,13850656
1,15732068,15732275,col_hete,208,Sample_c61,20-2000bp,4,15732056,15733986
1,15733881,15733986,col_hete,106,Sample_c61,20-2000bp,4,15732056,15733986
1,16043879,16044385,col_hete,507,Sample_c61,20-2000bp,5,16043493,16044385
1,25961872,25962314,ler_hete,443,Sample_c61,20-2000bp,1,25961872,25962314
1,26104690,26104766,ler_hete,77,Sample_c61,20-2000bp,5,26104690,26104766
1,26338218,26338968,ler_hete,751,Sample_c61,20-2000bp,4,26338218,26338968
1,26696342,26696504,ler_hete,163,Sample_c61,20-2000bp,1,26696342,26696504
1,26799660,26800270,ler_hete,611,Sample_c61,20-2000bp,1,26799660,26800270
1,26937208,26937392,ler_hete,185,Sample_c61,20-2000bp,2,26937208,26937392
1,27155945,27156207,ler_hete,263,Sample_c61,20-2000bp,3,27155945,27156207
1,28296426,28296864,ler_hete,439,Sample_c61,20-2000bp,5,28296426,28296864
1,29002125,29002178,ler_hete,54,Sample_c61,20-2000bp,2,29002125,29002455
1,29147914,29148175,ler_hete,262,Sample_c61,20-2000bp,6,29147914,29148175
1,29172360,29172538,ler_hete,179,Sample_c61,20-2000bp,1,29172360,29172538
1,29458264,29459230,ler_hete,967,Sample_c61,20-2000bp,7,29458264,29459230
1,29812932,29813146,ler_hete,215,Sample_c61,20-2000bp,5,29812932,29813146
1,30054981,30055465,ler_hete,485,Sample_c61,20-2000bp,4,30054981,30055465
1,30210834,30210875,ler_hete,42,Sample_c61,20-2000bp,6,30210834,30210875
1,30349993,30350017,ler_hete,25,Sample_c61,20-2000bp,1,30349993,30350017
2,1126919,1127319,col_hete,401,Sample_c61,20-2000bp,9,1126919,1127319
2,1135239,1135400,col_hete,162,Sample_c61,20-2000bp,8,1135239,1135400
2,1210572,1211181,col_hete,610,Sample_c61,20-2000bp,7,1210572,1211181
2,1391586,1392404,col_hete,819,Sample_c61,20-2000bp,10,1391586,1393519
2,1643106,1643940,col_hete,835,Sample_c61,20-2000bp,9,1643106,1643940
2,2685811,2685899,col_hete,89,Sample_c61,20-2000bp,10,2678194,2685899
2,4685110,4685148,col_hete,39,Sample_c61,20-2000bp,11,4685110,4685433
2,6129247,6129925,col_hete,679,Sample_c61,20-2000bp,5,6126775,6129925
2,6580234,6581733,col_hete,1500,Sample_c61,20-2000bp,11,6579854,6583316
2,6581901,6583316,col_hete,1416,Sample_c61,20-2000bp,11,6579854,6583316
2,8816451,8817273,col_hete,823,Sample_c61,20-2000bp,14,8816341,8820700
2,8869784,8869816,col_hete,33,Sample_c61,20-2000bp,14,8869588,8869845
2,13727027,13727245,col_hete,219,Sample_c61,20-2000bp,12,13727027,13727245
2,16125740,16126287,col_hete,548,Sample_c61,20-2000bp,15,16125740,16126287
2,16921004,16921603,col_hete,600,Sample_c61,20-2000bp,13,16921004,16921603
3,9236916,9237528,col_hete,613,Sample_c61,20-2000bp,10,9236916,9237528
3,9739675,9740121,col_hete,447,Sample_c61,20-2000bp,8,9739675,9740482
3,10718737,10718873,col_hete,137,Sample_c61,20-2000bp,4,10718737,10718873
3,10902270,10902611,col_hete,342,Sample_c61,20-2000bp,8,10902270,10902611
3,11325145,11325176,col_hete,32,Sample_c61,20-2000bp,5,11325145,11325176
3,11972178,11972978,col_hete,801,Sample_c61,20-2000bp,13,11972178,11972978
3,12389358,12390457,col_hete,1100,Sample_c61,20-2000bp,8,12389358,12390457
3,12970741,12970917,col_hete,177,Sample_c61,20-2000bp,2,12970741,12970917
3,13102109,13102234,col_hete,126,Sample_c61,20-2000bp,5,13099442,13103962
3,13102634,13103962,col_hete,1329,Sample_c61,20-2000bp,6,13099442,13103962
3,13212187,13213072,col_hete,886,Sample_c61,20-2000bp,1,13212187,13213072
3,13244827,13245740,col_hete,914,Sample_c61,20-2000bp,3,13243539,13247723
3,13504671,13505990,col_hete,1320,Sample_c61,20-2000bp,4,13504671,13506963
3,14008984,14009616,col_hete,633,Sample_c61,20-2000bp,9,13992393,14009616
3,14361201,14361239,col_hete,39,Sample_c61,20-2000bp,7,14360387,14361239
3,15247072,15247106,col_hete,35,Sample_c61,20-2000bp,3,15247072,15247106
3,15247453,15247579,col_hete,127,Sample_c61,20-2000bp,3,15247453,15247579
3,15813376,15813962,col_hete,587,Sample_c61,20-2000bp,15,15813376,15813962
3,16207526,16209091,col_hete,1566,Sample_c61,20-2000bp,8,16207526,16209164
3,16262243,16262501,col_hete,259,Sample_c61,20-2000bp,8,16258818,16262505
3,16716224,16717796,col_hete,1573,Sample_c61,20-2000bp,17,16716224,16717796
3,16799136,16799662,col_hete,527,Sample_c61,20-2000bp,12,16799136,16800555
3,16799670,16800466,col_hete,797,Sample_c61,20-2000bp,12,16799136,16800555
3,18724439,18724705,col_hete,267,Sample_c61,20-2000bp,7,18724439,18724705
3,18724762,18725219,col_hete,458,Sample_c61,20-2000bp,7,18724762,18725219
3,18948553,18948692,col_hete,140,Sample_c61,20-2000bp,4,18948553,18948692
3,19476163,19476752,col_hete,590,Sample_c61,20-2000bp,1,19476163,19476752
4,2064199,2065524,col_hete,1326,Sample_c61,20-2000bp,3,2064199,2066000
4,2066658,2067482,col_hete,825,Sample_c61,20-2000bp,5,2066658,2067897
4,2096112,2096262,col_hete,151,Sample_c61,20-2000bp,3,2096112,2096262
4,2732218,2732325,col_hete,108,Sample_c61,20-2000bp,3,2732218,2732325
