chr	first	last	size	tetrad	spores	type
chr07	604891	604891	NA	wt_23	c,d	X
chr07	762653	766711	4059	wt_23	b	C
chr07	846076.5	846076.5	NA	wt_23	c,d	X
chr07	969649.5	970802.5	1154	wt_23	c,a	X
chr08	64482.5	65920	1438.5	wt_23	b,d	X
chr08	120081	129350	9270	wt_23	c,d	X
chr08	185226.5	190360.5	5135	wt_23	d,a	X
chr08	265619.5	272663.5	7045	wt_23	b,d	X
chr08	326415.5	328952	2537.5	wt_23	d,b	X
chr08	400572	403806	3235	wt_23	a,c	X
chr08	422118.5	422911.75	794.25	wt_23	c,a	X
chr08	489417	489417	NA	wt_23	b,d	X
chr09	54865.5	56659.5	1795	wt_23	b,a	M
chr09	55649	56659.5	1011.5	wt_23	c	C
chr09	170990	172018.5	1029.5	wt_23	d	C
chr09	176853.5	183003.5	6151	wt_23	d,c	X
chr09	267347.5	267347.5	NA	wt_23	b,c	X
chr09	274743	277064.5	2322.5	wt_23	c,a	X
chr10	36480	36480	NA	wt_23	b,d	X
chr10	145635.5	147374.5	1740	wt_23	c	C
chr10	465323	466726	1404	wt_23	c,d	M
chr10	573703	574777	1075	wt_23	b	C
chr10	577296.5	579308.5	2013	wt_23	c,d	X
chr10	667637.5	670923.5	3287	wt_23	a	C
chr11	38971	39542.5	572.5	wt_23	c,d	X
chr11	133105	135300.5	2196.5	wt_23	d,c	X
chr11	224049	227114.5	3066.5	wt_23	c,d	X
chr11	306764.5	314256	7492.5	wt_23	a,d	X
chr11	362690	365992.5	3303.5	wt_23	b,d	M
chr11	380453.5	382029.5	1577	wt_23	c	C
chr11	524802	524802	NA	wt_23	b,d	X
chr11	617964.75	619276.5	1312.75	wt_23	c,a	X
chr12	127750.5	128867	1117.5	wt_23	b	C
chr12	196111	199697.5	3587.5	wt_23	a,c	X
chr12	263939	265629.5	1691.5	wt_23	b,c	X
chr12	535729.5	536106	377.5	wt_23	c	C
chr12	535851	537620	1770	wt_23	a,b	X
chr12	632788.5	632806.5	NA	wt_23	a,c	X
chr12	746629	762331.5	15703.5	wt_23	a,d	M
chr12	792477.5	796506.5	4030	wt_23	c	C
chr12	807958	810558.5	2601.5	wt_23	a	C
chr12	835435.5	839018.5	3584	wt_23	b	C
chr12	907551.5	910424	2873.5	wt_23	c	C
chr12	954646.5	955265	619.5	wt_23	d	C
chr12	1027848	1029994	2147	wt_23	c	C
chr12	1056789	1057401	613	wt_23	a,d	X
chr13	25507.5	26037	530.5	wt_23	b	C
chr13	32878.5	34986	2108.5	wt_23	d,b	X
chr13	82742.5	83638.5	897	wt_23	a	C
chr13	145484.5	146774	1290.5	wt_23	b,d	X
chr13	306405.5	306405.5	NA	wt_23	b,d	X
chr13	408707	411487.5	2781.5	wt_23	b,c	M
chr13	666126.5	666196	NA	wt_23	c,d	X
chr13	773076.5	774200.25	1124.75	wt_23	c,a	X
chr13	828250	828450	201	wt_23	c,a	X
chr14	69583.5	69583.5	NA	wt_23	b,c	X
chr14	228288	228288	NA	wt_23	a,d	X
chr14	302886.5	302886.5	NA	wt_23	c,d	X
chr14	332184.5	334654	2470.5	wt_23	b	C
chr14	478470	479775.5	1306.5	wt_23	a	C
chr14	739212	739212	NA	wt_23	c,d	X
chr14	760385	766824.5	6440.5	wt_23	d,a	X
chr15	77105	78361.5	1257.5	wt_23	a,d	X
chr15	191805.5	195358	3553.5	wt_23	b,c	X
chr15	294351.5	294988	637.5	wt_23	b,d	M
chr15	379347	379794	448	wt_23	a	C
chr15	379624.5	380107.5	484	wt_23	c	C
chr15	443912	444754.5	843.5	wt_23	c	C
chr15	603845.5	604936	1091.5	wt_23	d,c	X
chr15	629547.5	631972	2425.5	wt_23	b,c	X
chr15	779364	781695.5	2332.5	wt_23	d,a	X
chr15	955749.5	955749.5	NA	wt_23	c,d	X
chr15	1053310	1055975	2666	wt_23	d	C
chr16	44534	47039.5	2506.5	wt_23	a	C
chr16	49393	49805	NA	wt_23	c,b	X
chr16	131419	132652	1234	wt_23	c,a	X
chr16	212342	218306	5965	wt_23	a	C
chr16	350058	356239.5	6182.5	wt_23	d,c	X
chr16	463236.5	465255	2019.5	wt_23	b,c	X
chr16	473912.5	475533	1621.5	wt_23	b,d	X
chr16	648860	649998	1139	wt_23	c,d	X
chr16	676548.5	679756.5	3209	wt_23	c	C
chr16	681234	683330.5	2097.5	wt_23	d,a	X
chr16	797242	800585	3344	wt_23	d	C
chr16	877832	879255	1424	wt_23	d,a	X
chr16	919903	921064	1162	wt_23	d	C
chr01	70513.5	72285	1772.5	wt_24	c,b	X
chr01	130197.5	134232	4035.5	wt_24	d,a	M
chr01	168991	170288	1298	wt_24	c	C
chr01	193855.5	194008	153.5	wt_24	a,c	X
chr02	36983.75	36983.75	NA	wt_24	b,c	X
chr02	216254.5	217501	1247.5	wt_24	d	C
chr02	268495	270106.5	1612.5	wt_24	a,d	X
chr02	270235	272224	1990	wt_24	b,c	X
chr02	392109.5	392109.5	NA	wt_24	a,d	X
chr02	629442.5	631033	1591.5	wt_24	d,a	X
chr02	703513	704474	962	wt_24	a	C
chr02	776182.5	776182.5	NA	wt_24	b,d	X
chr03	49310.5	50833.5	1524	wt_24	c	C
chr03	50833.5	54158.5	3326	wt_24	d,a	X
chr03	210795.5	211057.5	263	wt_24	a,d	X
chr03	216145.5	216300.5	156	wt_24	c	C
chr03	216912.5	219295	2383.5	wt_24	d	C
chr04	35381.5	35956	575.5	wt_24	a,b	X
chr04	210709.5	211336.5	628	wt_24	c,a	X
chr04	366286	367058.5	773.5	wt_24	a	C
chr04	368088.5	369049.5	962	wt_24	d	C
chr04	430511.5	432790	2279.5	wt_24	a	C
chr04	594529	596454.5	1926.5	wt_24	c,a	X
chr04	643957.25	644845.75	889.5	wt_24	c	C
chr04	841401.5	842412	1011.5	wt_24	a,b	X
chr04	857158.5	857996	838.5	wt_24	b	C
chr04	912884	913394.5	511.5	wt_24	c,b	X
chr04	1011026	1012309.5	1284.5	wt_24	b,d	X
chr04	1052131.5	1053633.5	1503	wt_24	c	C
chr04	1166493	1166493	NA	wt_24	b,d	X
chr04	1254551.5	1256975.25	2424.75	wt_24	b	C
chr04	1277914.5	1283090	5176.5	wt_24	d	C
chr04	1278817	1279424	608	wt_24	b	C
chr04	1366284.5	1366284.5	NA	wt_24	b,c	X
chr04	1478446	1478446	NA	wt_24	a,b	X
chr05	124359.5	125055.5	697	wt_24	b,c	X
chr05	208171	213677.5	5507.5	wt_24	a	C
chr05	432365	433547	1183	wt_24	b,c	X
chr05	536469	537059	591	wt_24	b,c	X
chr06	92635	93716	1082	wt_24	a,d	X
chr06	95165	96650	1486	wt_24	c,b	X
chr06	169745.5	171953.5	2209	wt_24	b	C
chr06	228391	229748.5	1358.5	wt_24	d,a	X
chr06	265621.75	265876	255.25	wt_24	c	C
chr07	189575.5	190191	616.5	wt_24	d,c	X
chr07	276005.5	277531	1526.5	wt_24	d	C
chr07	426529	426529	NA	wt_24	a,b	X
chr07	452130.5	452688.5	559	wt_24	b,d	X
chr07	585887.5	590086	4199.5	wt_24	b,d	X
chr07	667229.5	669308	2079.5	wt_24	d,c	X
chr07	738159	738225	NA	wt_24	c,d	X
chr07	890659	890659	NA	wt_24	a,c	X
chr07	1017263.5	1017853	590.5	wt_24	c,b	X
chr08	99798.5	101939.5	2142	wt_24	d	C
chr08	120956	129413.25	8458.25	wt_24	c,a	X
chr08	141438	143512	2075	wt_24	d	C
chr08	141438	144533.5	3096.5	wt_24	c	C
chr08	160286	161229.5	944.5	wt_24	d,b	X
chr08	246028	246028	NA	wt_24	b,c	X
chr08	352854	353595.5	742.5	wt_24	b,a	X
chr08	366682	369336	2655	wt_24	b	C
chr08	481568.5	486201	4633.5	wt_24	d,b	X
chr08	515941.5	515941.5	NA	wt_24	b,d	X
chr09	47629.5	48278.5	650	wt_24	b	C
chr09	53982	54865.5	884.5	wt_24	a	C
chr09	181472	183003.5	NA	wt_24	d,c	X
chr09	232026	233321	1296	wt_24	a,d	X
chr09	387750	390185	2436	wt_24	c	C
chr10	79724.5	79943	219.5	wt_24	b	C
chr10	176443	176746	304	wt_24	c,d	X
chr10	294516.5	297767	3251.5	wt_24	a	C
chr10	329860.5	330373.5	514	wt_24	a,c	M
chr10	465323	466726	1404	wt_24	b,c	X
chr10	577296.5	579385.5	2090	wt_24	a,b	X
chr10	622687.5	624721.5	2035	wt_24	d	C
chr10	717526	719349	1824	wt_24	d,b	X
chr10	726015.5	Inf	Inf	wt_24	b	C
chr11	53872.5	53872.5	NA	wt_24	c,d	X
chr11	95968	96837.5	870.5	wt_24	b	C
chr11	166133	167524.5	1392.5	wt_24	a,c	X
chr11	472112	474706.5	2595.5	wt_24	a	C
chr11	475410.5	478739.75	3330.25	wt_24	c,b	X
chr11	607343.5	609079.5	1737	wt_24	d	C
chr11	625682.75	626134	452.25	wt_24	c,d	X
chr12	38793	40066	1274	wt_24	c,a	X
chr12	202351.5	206202	3851.5	wt_24	b,c	X
chr12	278057.5	280270	2213.5	wt_24	a,d	X
chr12	390744.5	390744.5	NA	wt_24	a,d	X
chr12	568273	571321	3049	wt_24	a,d	M
chr12	683158.5	683695	537.5	wt_24	a,d	X
chr12	853724	854994	1271	wt_24	a,d	X
chr12	892904	894128	1225	wt_24	d,a	X
chr12	1008367.5	1009324	957.5	wt_24	b,c	X
chr12	1018425.5	1020414.5	1990	wt_24	a	C
chr13	32526.5	34186	1660.5	wt_24	b,a	X
chr13	165791	168469	2679	wt_24	b,c	X
chr13	301910	304558.5	2649.5	wt_24	b	CC
chr13	303695.5	304558.5	864	wt_24	a	C
chr13	387983.5	388771	788.5	wt_24	a,d	X
chr13	500339.5	504555	4216.5	wt_24	c,d	X
chr13	555260	558005	2746	wt_24	c,d	X
chr13	712182.5	712794.5	613	wt_24	a,b	X
chr13	873530.5	875735	2205.5	wt_24	d,b	X
chr13	914357	916173.5	1817.5	wt_24	c	C
chr14	104053	107492	3440	wt_24	c	C
chr14	117114.5	119600.5	2487	wt_24	b,c	M
chr14	200376.5	200772	396.5	wt_24	d	C
chr14	280917.5	281571.5	NA	wt_24	b,c	X
chr14	373385	375488	2104	wt_24	d,a	X
chr14	477987.5	482455.5	4469	wt_24	d	C
chr14	534145	534488	344	wt_24	b	C
chr14	534919	536327.5	1409.5	wt_24	c	C
chr14	648620	652565.5	3946.5	wt_24	a	C
chr14	722569	724126.5	1558.5	wt_24	d,a	X
chr14	766824.5	766824.5	NA	wt_24	c,d	X
chr15	83868.5	88332	4464.5	wt_24	b	C
chr15	160275.5	164387.5	4113	wt_24	d,a	X
chr15	233658	236430.5	2773.5	wt_24	a	C
chr15	306513.5	306513.5	NA	wt_24	b,c	X
chr15	412271.5	412540.5	270	wt_24	c,a	X
chr15	472171.5	474902.5	2732	wt_24	c,a	X
chr15	662101	662108.5	NA	wt_24	b,c	X
chr15	769304.5	774870.5	5567	wt_24	a,b	X
chr15	945022.5	948391.5	3370	wt_24	d,c	X
chr15	1016931.25	1020791.5	3861.25	wt_24	c,d	M
chr16	307544.5	308403	859.5	wt_24	c	CC
chr16	372501.5	375933.5	3433	wt_24	b	C
chr16	403420.5	404864	1444.5	wt_24	c	C
chr16	443435	446129.5	2695.5	wt_24	b,c	M
chr16	599441.5	599441.5	NA	wt_24	a,d	X
chr16	715179.5	715179.5	NA	wt_24	a,b	X
chr16	797242	797242	NA	wt_24	b,d	X
chr01	68991.5	72285	3294.5	wt_25	b	C
chr01	81319.5	83011	1692.5	wt_25	c	C
chr01	130197.5	134232	4035.5	wt_25	d,c	M
chr01	190377	192261.25	1885.25	wt_25	b,a	M
chr02	42508.5	45342.5	2835	wt_25	c,a	X
chr02	117786.5	118597	811.5	wt_25	a,d	X
chr02	291667.5	291667.5	NA	wt_25	a,b	X
chr02	331484.5	331668	184.5	wt_25	b	C
chr02	469003	469003	NA	wt_25	c,d	X
chr02	496775	498370	1596	wt_25	b,c	X
chr02	691745.5	693058	1313.5	wt_25	d	C
chr02	692612	693058	447	wt_25	c	C
chr02	793989	793989	NA	wt_25	a,d	X
chr03	38164	38984.5	821.5	wt_25	b	C
chr03	93285.5	93285.5	NA	wt_25	c,d	X
chr03	147517	147517	NA	wt_25	b,c	X
chr03	210284	213384	3101	wt_25	c	C
chr03	211985	213384	1400	wt_25	b	C
chr03	228632	231012.5	NA	wt_25	b,c	X
chr03	267826.5	267884.5	NA	wt_25	b,c	X
chr04	66392	68381.5	1990.5	wt_25	c,d	X
chr04	168927	175545	6619	wt_25	b,a	X
chr04	227904	228700.5	797.5	wt_25	b,a	X
chr04	315904	315904	NA	wt_25	a,b	X
chr04	586137.5	589073.5	2937	wt_25	c,d	X
chr04	602757.5	603342	585.5	wt_25	c	C
chr04	734444.5	734444.5	NA	wt_25	a,b	X
chr04	834074	839198	5125	wt_25	d	C
chr04	846685.5	847221	536.5	wt_25	b,c	X
chr04	898071.5	898071.5	NA	wt_25	b,d	X
chr04	1065482.5	1065482.5	NA	wt_25	a,c	X
chr04	1076829	1078736.5	1908.5	wt_25	a	C
chr04	1265072.5	1267412.5	2341	wt_25	d	CC
chr04	1277914.5	1278817	903.5	wt_25	a	C
chr04	1356404	1357403.5	1000.5	wt_25	b,d	X
chr04	1410826.5	1412861	2035.5	wt_25	a	C
chr04	1478446	1478446	NA	wt_25	b,d	X
chr05	198331	198582.5	252.5	wt_25	c,d	X
chr05	224021	225365	1345	wt_25	d,b	X
chr05	330849.5	332782.5	1934	wt_25	d,a	X
chr05	408792	409897.5	1106.5	wt_25	c,d	M
chr05	534501.5	535099	598.5	wt_25	d,c	X
chr06	64714.5	68278	3564.5	wt_25	d,c	M
chr06	73779	73779	NA	wt_25	c,d	X
chr06	212844	216606	3763	wt_25	c	C
chr06	216606	216606	NA	wt_25	a,b	X
chr07	343008.5	343204.5	NA	wt_25	a,c	X
chr07	375041	377259.5	2219.5	wt_25	c,d	X
chr07	464295.5	469374	5079.5	wt_25	b	C
chr07	467138.25	467333	195.75	wt_25	a	C
chr07	520414.75	521665.5	1251.75	wt_25	a,b	X
chr07	609526	611720.5	2195.5	wt_25	b	C
chr07	698694	701026.25	2333.25	wt_25	b,a	X
chr07	732641	732641	NA	wt_25	a,b	X
chr07	762653	766711	4059	wt_25	c,d	M
chr07	942257.5	943307.5	1051	wt_25	a,b	X
chr08	75120	78006	2887	wt_25	d,a	X
chr08	234974.25	234974.25	NA	wt_25	c,d	X
chr08	515941.5	517860	1919.5	wt_25	c,a	X
chr09	54865.5	54865.5	NA	wt_25	a,c	X
chr09	169347	170673.5	1327.5	wt_25	a,c	X
chr09	176853.5	181472	4619.5	wt_25	b,c	X
chr09	290169.5	292209	2040.5	wt_25	b	C
chr09	377711	381121	3411	wt_25	c,b	X
chr09	418143.5	420292.5	2150	wt_25	c,b	M
chr10	36480	36480	NA	wt_25	a,b	X
chr10	158723	161131.5	2409.5	wt_25	a,b	X
chr10	253752.5	255039	1287.5	wt_25	d,c	X
chr10	314778.5	317800.5	3023	wt_25	c,d	M
chr10	334526	335564	1039	wt_25	c	C
chr10	466726	467375	650	wt_25	d,a	X
chr10	557446.5	561315.5	3870	wt_25	d	C
chr10	586215	586215	NA	wt_25	a,d	X
chr11	52074	52871	798	wt_25	b	C
chr11	88081	88081	NA	wt_25	c,d	X
chr11	344082.5	346099	2017.5	wt_25	a,c	M
chr11	402567.5	402567.5	NA	wt_25	a,d	X
chr11	524715	526562.5	1848.5	wt_25	d,c	X
chr11	570817	573244	2428	wt_25	d,c	X
chr12	84565.5	87466	2901.5	wt_25	d,c	X
chr12	196921	197915	995	wt_25	a	C
chr12	202351.5	202351.5	NA	wt_25	c,d	X
chr12	265629.5	267166	1537.5	wt_25	d,c	X
chr12	416647	416647	NA	wt_25	b,c	X
chr12	689431.5	691051	1620.5	wt_25	d,a	X
chr12	783874	783874	NA	wt_25	b,c	X
chr12	863398	867379.5	3982.5	wt_25	c,a	X
chr12	1022769.5	1024844.5	2076	wt_25	c,d	M
chr13	15196	19773	4578	wt_25	a	C
chr13	49298	51931	2634	wt_25	c,a	X
chr13	157912.5	161489	3577.5	wt_25	a,c	X
chr13	219467	222743	3277	wt_25	c,d	X
chr13	325416.5	327167	1751.5	wt_25	a,b	X
chr13	345593	351138	5546	wt_25	d,b	X
chr13	410150.5	410962.25	812.75	wt_25	c,b	X
chr13	476167.5	479642	3475.5	wt_25	a,b	X
chr13	674548	675793.5	1246.5	wt_25	b,a	M
chr13	771466.5	775295.75	3830.25	wt_25	b	C
chr14	32707	35099.75	2393.75	wt_25	c,d	M
chr14	55912	59111	3200	wt_25	c	C
chr14	84766	84766	NA	wt_25	c,d	X
chr14	216358.5	218312.5	1955	wt_25	c,d	M
chr14	317552	317552	NA	wt_25	a,c	X
chr14	364313	367233	2921	wt_25	a	C
chr14	410181.5	411355.5	1175	wt_25	a,d	X
chr14	687681	687681	NA	wt_25	a,b	X
chr14	719599	722569	2971	wt_25	c,a	X
chr14	766824.5	766824.5	NA	wt_25	a,d	X
chr15	60578	62270	1693	wt_25	b,a	X
chr15	187856	187856	NA	wt_25	b,c	X
chr15	259061.5	259478	417.5	wt_25	b,c	X
chr15	445796.5	449487	3691.5	wt_25	b	C
chr15	538633	538633	NA	wt_25	a,b	X
chr15	737758	738052.5	295.5	wt_25	b,a	X
chr15	942452.5	945022.5	2571	wt_25	c,b	X
chr16	75096.25	79021.75	3926.5	wt_25	d,b	X
chr16	106230	107216.5	987.5	wt_25	a	C
chr16	169491	169491	NA	wt_25	c,d	X
chr16	642011	645239	3229	wt_25	b	C
chr16	712111.5	715179.5	3069	wt_25	b,a	X
chr16	813625	815364	1740	wt_25	c	C
chr16	921190	921512.5	323.5	wt_25	c,d	X
chr01	44740.5	46394	1654.5	wt_27	b	C
chr01	57413	60328	2916	wt_27	a,c	X
chr01	60328	61249.5	922.5	wt_27	b	C
chr01	115852	116959.5	1108.5	wt_27	c,a	X
chr01	130197.5	132388	2191.5	wt_27	c	C
chr01	202031.75	203331.5	1300.75	wt_27	a	C
chr02	128343	130073	1731	wt_27	b,c	X
chr02	211895	217218	5324	wt_27	a,c	M
chr02	367841	367965.5	125.5	wt_27	a,b	X
chr02	423710	427600	3891	wt_27	c	C
chr02	490206	491639	1434	wt_27	c,d	M
chr02	721836.5	721836.5	NA	wt_27	b,d	X
chr02	736396.5	737020.5	NA	wt_27	c,a	X
chr03	61010.5	61656	646.5	wt_27	c	C
chr03	100028	103159	3132	wt_27	d,c	X
chr03	136904.5	139578	2674.5	wt_27	a,b	M
chr03	210795.5	213384	2589.5	wt_27	b,a	X
chr04	34611.5	35381.5	771	wt_27	c,d	X
chr04	155033	156477.5	1445.5	wt_27	a,b	X
chr04	173174	173174	NA	wt_27	b,d	X
chr04	357420	357567.5	NA	wt_27	b,d	X
chr04	412875.5	414029	1154.5	wt_27	c	C
chr04	543709	543709	NA	wt_27	a,c	X
chr04	701827.5	704965.5	3139	wt_27	c	C
chr04	754829.5	756474.75	1646.25	wt_27	c,b	X
chr04	832949.5	838030.5	5082	wt_27	c	C
chr04	930230.5	932092.5	1863	wt_27	d,a	M
chr04	1086152	1100718.5	14567.5	wt_27	a,c	X
chr04	1249746.5	1250350	604.5	wt_27	b	C
chr04	1273270	1273270	NA	wt_27	b,d	X
chr04	1299918	1301910.5	1993.5	wt_27	b	C
chr04	1353476.5	1353476.5	NA	wt_27	b,c	X
chr04	1458759	1461223	2465	wt_27	d,a	X
chr04	1498299	1498299	NA	wt_27	a,d	X
chr05	221850.5	222911.5	1062	wt_27	c,d	X
chr05	320334	322748	2415	wt_27	b	C
chr05	335468.5	336795	1327.5	wt_27	c	C
chr05	460090	462167.25	2078.25	wt_27	a,d	X
chr06	42491	44994.5	2504.5	wt_27	a	C
chr06	95738.5	96173.5	436	wt_27	d	C
chr06	105709	106272.5	564.5	wt_27	b	C
chr06	175329.5	176456	1127.5	wt_27	d,c	X
chr07	48389.5	50070	1681.5	wt_27	b	C
chr07	87697	87697	NA	wt_27	c,d	X
chr07	244641.5	247140.5	2500	wt_27	d	C
chr07	349725	354990	5266	wt_27	a,c	M
chr07	432555.5	436176	3621.5	wt_27	d,b	M
chr07	468755.5	470855	2100.5	wt_27	d	C
chr07	528257	528257	NA	wt_27	b,d	X
chr07	556673.5	559158.5	2486	wt_27	a,d	X
chr07	641257.5	642524.5	1268	wt_27	a,d	X
chr07	674068	678645	4578	wt_27	a,d	X
chr07	701026.25	703704.75	2679.5	wt_27	d	C
chr07	798826.5	799763.5	938	wt_27	d,a	X
chr07	826269.5	829513	3244.5	wt_27	d,a	X
chr07	905671	906689.5	1019.5	wt_27	a,b	X
chr07	1010342.5	1011100	758.5	wt_27	a,b	M
chr08	25686	26561.5	876.5	wt_27	d,a	X
chr08	68814	69631	818	wt_27	c,a	X
chr08	190360.5	192427.25	2067.75	wt_27	c,a	X
chr08	218800	230578.5	11779.5	wt_27	a	C
chr08	272663.5	272663.5	NA	wt_27	a,c	X
chr08	341513	342337.5	825.5	wt_27	d	C
chr08	368740.5	370237.5	1498	wt_27	b,a	X
chr08	461810	461846	NA	wt_27	a,b	X
chr08	504232.5	507605.5	3374	wt_27	b,d	X
chr08	515941.5	515941.5	NA	wt_27	b,d	X
chr09	112242.5	113635.5	1394	wt_27	d,b	X
chr09	128986	130151	1166	wt_27	a	C
chr09	149866.5	154053	4187.5	wt_27	d,c	M
chr09	324074	326328	2255	wt_27	b,a	X
chr09	357989	360699	2711	wt_27	b,d	X
chr09	423249.5	424706	1457.5	wt_27	c	C
chr10	39370.5	39370.5	NA	wt_27	b,c	X
chr10	123108	124031	924	wt_27	b	C
chr10	190893.5	190893.5	NA	wt_27	b,d	X
chr10	234112.75	237883.5	3771.75	wt_27	a,c	X
chr10	286886.5	287278	392.5	wt_27	b,d	X
chr10	454758	454758	NA	wt_27	a,b	X
chr10	683283	684605.5	1323.5	wt_27	a,b	X
chr11	33863	34791	929	wt_27	b,a	X
chr11	77826	78615	790	wt_27	b,d	X
chr11	224049	227114.5	3066.5	wt_27	d	C
chr11	278921.5	282093	3172.5	wt_27	a,c	M
chr11	370215.5	371620	1405.5	wt_27	a,b	X
chr11	401277	402567.5	1291.5	wt_27	c	C
chr11	434021.5	435000.5	980	wt_27	a,b	M
chr11	474193.5	476676.5	2484	wt_27	b	CC
chr11	527690.5	568918.5	41229	wt_27	c	C
chr11	530713.25	571736	41023.75	wt_27	b,a	M
chr11	579437	579437	NA	wt_27	b,c	X
chr11	610731	617040.75	6310.75	wt_27	b,d	M
chr12	202351.5	206202	3851.5	wt_27	a,b	X
chr12	253076	254064.5	989.5	wt_27	c,b	M
chr12	257436	261523.5	4088.5	wt_27	a,d	X
chr12	273251	275593	2343	wt_27	b	C
chr12	320051	323925	3875	wt_27	a	C
chr12	511424.5	512604	1180.5	wt_27	d,c	X
chr12	539836.5	540804.5	969	wt_27	b	C
chr12	624861.5	627106	2245.5	wt_27	a,c	X
chr12	690633.5	692015	1382.5	wt_27	a	C
chr12	725640.5	731508.25	5868.75	wt_27	b	C
chr12	866055.5	867379.5	1325	wt_27	a,c	X
chr12	867379.5	869243.5	1865	wt_27	d	C
chr12	964963.5	965934.5	972	wt_27	c,a	X
chr12	1013299.5	1013359.5	NA	wt_27	a,d	X
chr12	1021656.5	1021970	314.5	wt_27	c	C
chr13	50003.5	53150	3147.5	wt_27	c	C
chr13	82742.5	87230	4488.5	wt_27	b	CC
chr13	92527	92527	NA	wt_27	a,d	X
chr13	167272	168289	1018	wt_27	a	C
chr13	239154	239154	NA	wt_27	b,d	X
chr13	333643	335030	1388	wt_27	c,a	X
chr13	408707	408707	NA	wt_27	a,d	X
chr13	516789	519036.5	2248.5	wt_27	a,b	X
chr13	609421	609421	NA	wt_27	a,b	X
chr13	771466.5	773076.5	1611	wt_27	b,c	X
chr13	831260	833905	2646	wt_27	a	C
chr13	859344.5	860018	674.5	wt_27	d,b	X
chr13	914733	916173.5	1441.5	wt_27	c	C
chr14	51544.5	55912	4368.5	wt_27	d	C
chr14	76025	78725	2701	wt_27	c,d	X
chr14	215625	218255.5	2631.5	wt_27	a,c	M
chr14	237325	240351	3027	wt_27	b,d	X
chr14	296707	300143	3437	wt_27	c,d	M
chr14	467855.5	467855.5	NA	wt_27	b,c	X
chr14	512159	512493.5	335.5	wt_27	b,c	X
chr14	540455.5	544008	3553.5	wt_27	c,d	X
chr14	666158.5	666158.5	NA	wt_27	a,c	X
chr14	688802.5	690773.5	1972	wt_27	c,a	X
chr14	766824.5	766824.5	NA	wt_27	b,d	X
chr15	161696	164114.5	2419.5	wt_27	c	C
chr15	288405	290632	2228	wt_27	a	C
chr15	289069	290371	1303	wt_27	c	C
chr15	414366	414366	NA	wt_27	c,d	X
chr15	522060.75	523839.5	1779.75	wt_27	b	C
chr15	526857.5	526857.5	NA	wt_27	a,b	X
chr15	690717	693171	2455	wt_27	a	C
chr15	851911	854226.5	2316.5	wt_27	d,b	X
chr15	967252.5	969394.5	2143	wt_27	c	C
chr15	1006274.5	1011908	5634.5	wt_27	d,a	X
chr15	1042260	1044215	1956	wt_27	c,d	X
chr16	166008	166008	NA	wt_27	c,d	X
chr16	295262.5	296885	NA	wt_27	a,d	X
chr16	445513	445513	NA	wt_27	b,d	X
chr16	587861.5	587861.5	NA	wt_27	c,d	X
chr16	654699	658491	3793	wt_27	a,b	X
chr16	718972	720196.5	1225.5	wt_27	b,a	X
chr16	753327.5	755753	2426.5	wt_27	d,c	X
chr16	888343.5	890382.5	2040	wt_27	b,d	X
chr01	29821.75	31788	1967.25	wt_28	c,b	X
chr01	75595.5	78511.5	2917	wt_28	c,a	X
chr01	132388	132388	NA	wt_28	c,d	X
chr01	174262.25	177046.5	2785.25	wt_28	b,c	X
chr02	69419.5	72770	3351.5	wt_28	a,c	M
chr02	131995.5	132034.5	NA	wt_28	d,c	X
chr02	193260.5	194620.5	1361	wt_28	c	C
chr02	296654	298431	1778	wt_28	a,d	M
chr02	502962.5	507061	4099.5	wt_28	c,a	X
chr02	662477.5	662477.5	NA	wt_28	b,d	X
chr02	736396.5	736396.5	NA	wt_28	a,d	X
chr03	55427.5	55427.5	NA	wt_28	a,c	X
chr03	100028	106081	6054	wt_28	d,a	M
chr03	103159	106081	2923	wt_28	b	C
chr03	206558.5	207615.5	1058	wt_28	a,d	M
chr03	211987.5	213384	1397.5	wt_28	d	C
chr04	61707.5	62361.5	655	wt_28	b,d	X
chr04	140184	142263	2080	wt_28	c,d	X
chr04	263288	264867.5	1580.5	wt_28	c,b	X
chr04	352059	356337	4279	wt_28	d,a	X
chr04	353188	355553.5	2366.5	wt_28	b	C
chr04	523289	530404	7116	wt_28	b,a	M
chr04	613652.5	613652.5	NA	wt_28	a,c	X
chr04	698716.5	701098.5	2383	wt_28	a,c	X
chr04	859828.5	864425.25	4597.75	wt_28	c,d	M
chr04	915540.5	916697.5	1158	wt_28	a	C
chr04	968921	970972.5	2052.5	wt_28	b,a	X
chr04	1000994.5	1000994.5	NA	wt_28	c,d	X
chr04	1159407.5	1166493	7086.5	wt_28	c,b	X
chr04	1263685.5	1265940.5	2256	wt_28	a,c	X
chr04	1400179.5	1406946.5	6768	wt_28	b	C
chr04	1446272.5	1449843	3571.5	wt_28	b,d	X
chr04	1517505	1518367	863	wt_28	c,b	X
chr05	71302	72746	1445	wt_28	b,c	X
chr05	205543.5	206750	1207.5	wt_28	b,c	M
chr05	269564.5	269928	364.5	wt_28	d	C
chr05	461253	462167.25	915.25	wt_28	a,d	X
chr05	509501	509613.5	113.5	wt_28	c	C
chr06	45579	45579	NA	wt_28	b,d	X
chr06	117330	118083.5	754.5	wt_28	a,b	X
chr06	195449.5	198533.5	3085	wt_28	d,c	X
chr07	22887	24983.5	2097.5	wt_28	c	C
