Gentiana	Gent_hexaphylla	Queries	NC_037980	137423	77923-101787,113559-137423	1-77922	101788-113558
Gentiana	Gent_macrophylla	Target	NC_035719	149916	82178-107137,124233-149192	1-82177,149193-149916	107138-124232
Gentiana	Gent_obconica	Queries	NC_037981	137278	77755-101619,113414-137278	1-77754	101620-113413
Gentiana	Gent_oreodoxa	Queries	NC_037982	137403	77909-101773,113539-137403	1-77908	101774-113538
Gentiana	Gent_ornata	Queries	NC_037983	137385	77817-101924,113278-137385	1-77816	101925-113277
Gentiana	Gent_stipitata	Queries	NC_037984	147156	79713-104941,121928-147156	1-79712	104942-121927
Gentiana	Gent_straminea	Queries	NC_027441	148991	81241-106573,123659-148991	1-81240	106574-123658
Gentiana	Gent_tibetica	Queries	NC_030319	148765	81164-106429,123500-148765	1-81163	106430-123499
Gentiana	Gent_veitchiorum	Queries	NC_037985	137467	77933-101796,113604-137467	1-77932	101797-113603
#Swertia	Sw_mussotii	Outgroup	NA	NA	NA	NA	NA
Coffea	Cof_arabica	Target	NC_008535	155189	85167-111074,129282-155189	1-85166	111075-129281
Coffea	Cof_canephora	Queries	NC_030053	154751	84850-110734,128868-154751	1-84849	110735-128867
Galium	Galium_aparine	Target	NC_036969	152712	83595-109626,126681-152712	1-83594	109627-126680
Galium	Galium_mollugo	Queries	NC_036970	153677	84472-110547,127602-153677	1-84471	110548-127601
Gynochthodes	Gynoc_nanlingensis	Queries	NC_028614	154086	84330-110151,128265-154086	1-84329	110152-128264
Gynochthodes	Gynoc_officinalis	Target	NC_028009	153398	83718-109778,127341-153398	1-83717	109779-127340
Erodium	Ero_absinthoides	Queries	NC_026847	162618	37395-82884,117129-162618	1-37394	82885-117128
#Erodium	Ero_carvifolium	Queries	NC_015083	116935	NONE	NONE	NONE
#Erodium	Ero_chrysanthum	Queries	NC_027065	168946	MULTI	MULTI	MULTI
#Erodium	Ero_crassifolium	Queries	NC_025906	121393	NONE	NONE	NONE
Erodium	Ero_gruinum	Queries	NC_025907	142208	56294-81801,116701-142208	1-56293	81802-116700
#Erodium	Ero_manescavi	Queries	NC_030720	116810	NONE	NONE	NONE
Erodium	Ero_reichardii	Queries	NC_030721	117753	5503-5854,29941-30292	1-5502,30293-117753	5855-29940
#Erodium	Ero_rupestre	Queries	NC_030719	116810	NONE	NONE	NONE
#Erodium	Ero_texanum	Target	NC_014569	130812	MULTI	MULTI	MULTI
Erodium	Ero_trifolium	Queries	NC_024635	123865	5544-7215,31340-33011	1-5543,33012-123865	7216-31339
#Geranium	Gera_incanum	Queries	NC_030045	166252	MULTI	MULTI	MULTI
#Geranium	Gera_maderense	Target	NC_029999	155694	MULTI	MULTI	MULTI
#Geranium	Gera_palmatum	Queries	NC_014573	155794	MULTI	MULTI	MULTI
#Monsonia	Mons_emarginata	Target	NC_029694	156877	MULTI	MULTI	MULTI
#Monsonia	Mons_marlothii	Queries	NC_029830	134416	MULTI	MULTI	MULTI
Monsonia	Mons_speciosa	Queries	NC_014582	128787	107861-115173,121475-128787	1-107860	115174-121474
Pelargonium	Pelar_alternans	Queries	NC_023261	173374	90512-128545,135341-173374	1-90511	128546-135340
Pelargonium	Pelar_australe	Queries	NC_028053	165508	86320-122532,129296-165508	1-86319	122533-129295
Pelargonium	Pelar_citronellum	Queries	NC_031194	171223	87854-126156,132921-171223	1-87853	126157-132920
Pelargonium	Pelar_cotyledonis	Queries	NC_028052	166111	86777-123074,129814-166111	1-86776	123075-129813
Pelargonium	Pelar_cucullatum	Queries	NC_031193	170963	87906-126045,132824-170963	1-87905	126046-132823
#Pelargonium	Pelar_dichondrifolium	Queries	NC_028051	167836	MULTI	MULTI	MULTI
Pelargonium	Pelar_dolomiticum	Queries	NC_031195	202749	42160-119095,125814-202749	1-42159	119096-125813
Pelargonium	Pelar_echinatum	Queries	NC_031197	170212	87165-125319,132058-170212	1-87164	125320-132057
Pelargonium	Pelar_endlicherianum	Queries	NC_033357	230012	57749-140505,147256-230012	1-57748	140506-147255
Pelargonium	Pelar_exhibens	Queries	NC_031196	171665	73631-119268,126028-171665	1-73630	119269-126027
Pelargonium	Pelar_exstipulatum	Queries	NC_031198	168732	90007-125958,132781-168732	1-90006	125959-132780
#Pelargonium	Pelar_fulgidum	Queries	NC_031199	171502	MULTI	MULTI	MULTI
#Pelargonium	Pelar_incrassatum	Queries	NC_031200	173196	MULTI	MULTI	MULTI
Pelargonium	Pelar_myrrhifolium	Queries	NC_031201	173272	75868-121182,127958-173272	1-75867	121183-127957
Pelargonium	Pelar_nanum	Queries	NC_031202	173496	89721-128181,135036-173496	1-89720	128182-135035
Pelargonium	Pelar_quercifolium	Queries	NC_031203	170569	87544-125706,132407-170569	1-87543	125707-132406
#Pelargonium	Pelar_quinquelobatum	Queries	NC_033358	221334	MULTI	MULTI	MULTI
Pelargonium	Pelar_spinosum	Queries	NC_033359	216733	57643-133798,140578-216733	1-57642	133799-140577
Pelargonium	Pelar_tetragonum	Queries	NC_031205	173410	75182-120918,127674-173410	1-75181	120919-127673
#Pelargonium	Pelar_transvaalense	Queries	NC_031206	242575	MULTI	MULTI	MULTI
Pelargonium	Pelar_trifidum	Queries	NC_031204	199553	43831-118344,125040-199553	1-43830	118345-125039
#Pelargonium	Pelar_x_hortorum	Target	NC_008454	217942	MULTI	MULTI	MULTI
Adenocalymma	Adenoc_acutissimum	Queries	NC_037455	159752	84326-115699,128379-159752	1-84325	115700-128378
Adenocalymma	Adenoc_allamandiflorum	Queries	NC_036494	157953	84670-114909,127714-157953	1-84669	114910-127713
Adenocalymma	Adenoc_aurantiacum	Queries	NC_036495	159407	84935-115831,128509-159407	1-84934	115832-128508
Adenocalymma	Adenoc_biternatum	Queries	NC_036496	157025	84060-114157,126928-157025	1-84059	114158-126927
Adenocalymma	Adenoc_bracteatum	Queries	NC_036497	159725	85364-116201,128888-159725	1-85363	116202-128887
Adenocalymma	Adenoc_cristicalyx	Queries	NC_036498	159010	85655-115964,128701-159010	1-85654	115965-128700
Adenocalymma	Adenoc_divaricatum	Queries	NC_037456	158645	84333-115149,127829-158645	1-84332	115150-127828
Adenocalymma	Adenoc_hatschbachii	Queries	NC_036499	158786	85000-115560,128226-158786	1-84999	115561-128225
Adenocalymma	Adenoc_marginatum	Target	NC_037457	158797	84898-115467,128228-158797	1-84897	115468-128227
Adenocalymma	Adenoc_nodosum	Queries	NC_037458	157791	84827-114929,127689-157791	1-84826	114930-127688
Adenocalymma	Adenoc_pedunculatum	Queries	NC_036500	158103	85044-115183,127965-158103	1-85043	115184-127964
Adenocalymma	Adenoc_peregrinum	Queries	NC_036501	159187	85107-115720,128574-159187	1-85106	115721-128573
Adenocalymma	Adenoc_subspicatum	Queries	NC_036502	157089	84097-114180,127006-157089	1-84096	114181-127005
Adenocalymma	Adenoc_trifoliatum	Queries	NC_037459	160736	85129-116597,129268-160736	1-85128	116598-129267
Anemopaegma	Anemop_acutifolium	Queries	NC_037226	168987	75222-115702,128507-168987	1-75221	115703-128506
Anemopaegma	Anemop_album	Queries	NC_037227	168493	75355-115516,128332-168493	1-75354	115517-128331
Anemopaegma	Anemop_arvense	Queries	NC_037228	168806	75195-115598,128403-168806	1-75194	115599-128402
Anemopaegma	Anemop_chamberlaynii	Queries	NC_037229	168933	75207-115661,128479-168933	1-75206	115662-128478
Anemopaegma	Anemop_foetidum	Target	NC_037230	167413	75071-114839,127645-167413	1-75070	114840-127644
Anemopaegma	Anemop_glaucum	Queries	NC_037231	168784	75115-115545,128354-168784	1-75114	115546-128353
Anemopaegma	Anemop_oligoneuron	Queries	NC_037232	167621	75628-115241,128008-167621	1-75627	115242-128007
Primulina	Primuli_eburnea	Queries	NC_036100	152963	83935-109399,127499-152963	1-83934	109400-127498
Primulina	Primuli_huaijiensis	Queries	NC_036413	153401	84335-109761,127975-153401	1-84334	109762-127974
Primulina	Primuli_liboensis	Queries	NC_036101	152989	84586-110048,127527-152989	1-84585	110049-127526
Primulina	Primuli_linearifolia	Target	NC_036414	153244	84150-109608,127786-153244	1-84149	109609-127785
Lamium	Lami_album	Target	NC_036971	150505	82446-107887,125064-150505	1-82445	107888-125063
Lamium	Lami_galeobdolon	Queries	NC_036972	151328	82664-108216,125776-151328	1-82663	108217-125775
Mentha	Men_longifolia	Queries	NC_032054	152041	83206-108803,126444-152041	1-83205	108804-126443
Mentha	Men_spicata	Target	NC_037247	152132	83220-108844,126508-152132	1-83219	108845-126507
Perilla	Peril_citriodora	Queries	NC_030755	152588	83700-109375,126913-152588	1-83699	109376-126912
Perilla	Peril_frutescens	Target	NC_030756	152602	83706-109381,126927-152602	1-83705	109382-126926
Perilla	Peril_setoyensis	Queries	NC_030757	152656	83758-109433,126981-152656	1-83757	109434-126980
Pogostemon	Pogos_stellatus	Target	NC_031434	151824	83013-108656,126181-151824	1-83012	108657-126180
Pogostemon	Pogos_yatabeanus	Queries	NC_031433	152707	83792-109465,127034-152707	1-83791	109466-127033
Salvia	Salv_japonica	Queries	NC_035233	153995	84574-110489,128080-153995	1-84573	110490-128079
Salvia	Salv_miltiorrhiza	Queries	NC_020431	151328	82696-108234,125790-151328	1-82695	108235-125789
Salvia	Salv_rosmarinus	Target	NC_027259	152462	83356-109057,126796-152462	1-83355	109058-126795
Scutellaria	Scu_baicalensis	Target	NC_027262	152731	83463-109173,126649-152334	1-83462,152335-152731	109174-126648
Scutellaria	Scu_insignis	Queries	NC_028533	151908	83914-109152,126670-151908	1-83913	109153-126669
Scutellaria	Scu_lateriflora	Queries	NC_034693	152283	84341-109579,127045-152283	1-84340	109580-127044
#Stachys	Stac_byzantina	Queries	NC_029825	149749	MULTI	MULTI	MULTI
Stachys	Stac_chamissonis	Queries	NC_029822	150254	81743-107237,124790-150253	1-81742,150254	107238-124789
Stachys	Stac_coccinea	Queries	NC_029823	150275	81741-107241,124805-150274	1-81740,150275	107242-124804
Stachys	Stac_sylvatica	Target	NC_029824	150167	81663-107192,124753-150166	1-81662,150167	107193-124752
Stenogyne	Stenog_bifida	Target	NC_029818	150129	81752-107192,124688-150128	1-81751,150129	107193-124687
Stenogyne	Stenog_haliakalae	Queries	NC_029817	149736	81365-106800,124300-149735	1-81364,149736	106801-124299
Stenogyne	Stenog_kanehoana	Queries	NC_029821	150115	81738-107178,124674-150114	1-81737,150115	107179-124673
Genlisea	Genl_aurea	Target	NC_037078	140010	80655-105623,115042-140010	1-80654	105624-115041
Genlisea	Genl_filiformis	Queries	NC_037079	140308	79756-104874,115190-140308	1-79755	104875-115189
Genlisea	Genl_margaretae	Queries	NC_025652	141255	80405-105460,116184-141255	1-80404	105461-116183
Genlisea	Genl_pygmaea	Queries	NC_037080	140466	79889-105004,115351-140466	1-79888	105005-115350
Genlisea	Genl_repens	Queries	NC_037081	140432	79876-104991,115317-140432	1-79875	104992-115316
Genlisea	Genl_tuberosa	Queries	NC_037082	140677	80348-105281,115744-140677	1-80347	105282-115743
Genlisea	Genl_violacea	Queries	NC_037083	143416	81090-106769,117728-143407	1-81089,143408-143416	106770-117727
#Pinguicula	Ping_ehlersiae	Outgroup	NA	NA	NA	NA	NA
Utricularia	Ut_gibba	Target	NC_021449	152113	81819-109722,124210-152113	1-81818	109723-124209
Utricularia	Ut_macrorhiza	Queries	NC_025653	153228	83879-109552,127553-153228	1-83878	109553-127552
Utricularia	Ut_reniformis	Queries	NC_029719	139725	1-24064,36726-60789	60790-139725	24065-36725
Chionanthus	Chiona_parkinsonii	Queries	NC_036979	155436	86231-111942,129725-155436	1-86230	111943-129724
Chionanthus	Chiona_retusus	Target	NC_035000	155687	86500-112146,130041-155687	1-86499	112147-130040
Chionanthus	Chiona_rupicola	Queries	NC_036980	155563	86459-112104,129918-155563	1-86458	112105-129917
Forsythia	Fors_suspensa	Queries	NC_036367	156404	87160-112876,130688-156404	1-87159	112877-130687
Forsythia	Fors_x_intermedia	Target	NC_036982	156376	87098-112807,130667-156376	1-87097	112808-130666
Fraxinus	Frax_chiisanensis	Queries	NC_037171	155541	86387-112080,129848-155541	1-86386	112081-129847
Fraxinus	Frax_excelsior	Target	NC_037446	155622	86416-112089,129949-155622	1-86415	112090-129948
Jasminum	Jas_nudiflorum	Target	NC_008407	165121	92878-122363,135636-165121	1-92877	122364-135635
Jasminum	Jas_sambac	Queries	NC_034694	163186	90511-120238,133459-163186	1-90510	120239-133458
Jasminum	Jas_tortuosum	Queries	NC_034691	162080	89307-119053,132334-162080	1-89306	119054-132333
Olea	Olea_europaea	Target	NC_013707	155888	86591-112332,130124-155865	1-86590,155866-155888	112333-130123
Olea	Olea_europaea_subsp_cuspidata	Queries	NC_015604	155862	86613-112343,130132-155862	1-86612	112344-130131
Olea	Olea_europaea_subsp_europaea	Queries	NC_015401	155875	86605-112346,130134-155875	1-86604	112347-130133
Olea	Olea_europaea_subsp_maroccana	Queries	NC_015623	155896	86624-112365,130155-155896	1-86623	112366-130154
Olea	Olea_exasperata	Queries	NC_036985	155897	86688-112393,130192-155897	1-86687	112394-130191
Olea	Olea_woodiana_subsp_woodiana	Queries	NC_015608	155942	86712-112427,130227-155942	1-86711	112428-130226
Cistanche	Cis_deserticola	Queries	NC_021111	102657	1-22354,31174-53527	53528-102657	22355-31173
Cistanche	Cis_phelypaea	Target	NC_025642	94380	32649-59476,67561-94380	1-32648	59477-67560
Orobanche	Orob_austrohispanica	Target	NC_031441	81994	36199-55337,62856-81994	1-36198	55338-62855
Orobanche	Orob_crenata	Queries	NC_024845	87529	43055-61329,69255-87529	1-43054	61330-69254
Orobanche	Orob_densiflora	Queries	NC_031442	83024	35183-55323,62884-83024	1-35182	55324-62883
Orobanche	Orob_gracilis	Queries	NC_023464	65533	35074-40004,47107-52036	1-35073,52037-65533	40005-47106
Orobanche	Orob_pancicii	Queries	NC_031443	88525	42764-61840,69449-88525	1-42763	61841-69448
Orobanche	Orob_rapum_genistae	Queries	NC_031444	91517	43264-63116,71665-91517	1-43263	63117-71664
Pedicularis	Pedic_cheilanthifolia	Target	NC_036010	155159	85257-111222,129194-155159	1-85256	111223-129193
Pedicularis	Pedic_hallaisanensis	Queries	NC_037433	143469	81665-106465,118669-143469	1-81664	106466-118668
Pedicularis	Pedic_ishidoyana	Queries	NC_029700	152571	82019-117281,117309-152571	1-82018	117282-117308
#Phelipanche	Pheli_purpurea	Queries	NC_023132	62891	NONE	NONE	NONE
#Phelipanche	Pheli_ramosa	Target	NC_023465	62304	NONE	NONE	NONE
Rehmannia	Reh_chingii	Queries	NC_033534	154055	85042-110673,128350-153989	1-85041,153990-154055	110674-128349
Rehmannia	Reh_elata	Queries	NC_034312	153772	84833-110454,128108-153729	1-84832,153730-153772	110455-128107
Rehmannia	Reh_glutinosa	Target	NC_034308	153622	84693-110324,127905-153536	1-84692,153537-153622	110325-127904
#Rehmannia	Reh_henryi	Queries	NC_034309	153890	MULTI	MULTI	MULTI
Rehmannia	Reh_piasezkii	Queries	NC_034311	153925	84968-110575,128251-153868	1-84967,153869-153925	110576-128250
Rehmannia	Reh_solanifolia	Queries	NC_034310	153989	84916-110574,128255-153913	1-84915,153914-153989	110575-128254
Paulownia	Pau_coreana	Queries	NC_031435	154545	85242-111025,128762-154545	1-85241	111026-128761
Paulownia	Pau_tomentosa	Target	NC_031436	154540	85237-111020,128757-154540	1-85236	111021-128756
Lancea	Lan_hirsuta	Queries	NC_037506	154045	84589-110426,128208-154045	1-84588	110427-128207
Lancea	Lan_tibetica	Target	NC_037693	153665	84402-110152,127915-153665	1-84401	110153-127914
Plantago	Plan_maritima	Queries	NC_028519	158358	82224-115958,124624-158358	1-82223	115959-124623
Plantago	Plan_media	Target	NC_028520	164130	82758-121155,125733-164130	1-82757	121156-125732
Veronica	Veronica_nakaiana	Queries	NC_031153	152319	83196-108906,126609-152319	1-83195	108907-126608
Veronica	Veronica_persica	Target	NC_031344	150198	81851-107315,124734-150198	1-81850	107316-124733
Scrophularia	Scr_buergeriana	Target	NC_031437	153631	84455-110078,128008-153631	1-84454	110079-128007
Scrophularia	Scr_dentata	Queries	NC_036942	152600	84092-109622,127070-152600	1-84091	109623-127069
Scrophularia	Scr_henryi	Queries	NC_036943	152868	84020-109473,127415-152868	1-84019	109474-127414
Scrophularia	Scr_takesimensis	Queries	NC_026202	152425	83532-109009,126948-152425	1-83531	109010-126947
Calycanthus	Caly_chinensis	Target	NC_037504	153596	87226-110513,130309-153596	1-87225	110514-130308
Calycanthus	Caly_floridus_var_glaucus	Queries	NC_004993	153337	86947-110242,130040-153335	1-86946,153336-153337	110243-130039
Alseodaphne	Als_gracilis	Queries	NC_037489	153099	93916-114166,132849-153099	1-93915	114167-132848
Alseodaphne	Als_huanglianshanensis	Queries	NC_037490	153070	93898-114143,132825-153070	1-93897	114144-132824
Alseodaphne	Als_semecarpifolia	Target	NC_037491	153051	93890-114135,132806-153051	1-93889	114136-132805
Cinnamomum	Cin_camphora	Target	NC_035882	152570	93708-113785,132879-152570	1-93707	113786-132878
Cinnamomum	Cin_micranthum	Queries	NC_035802	152675	93663-113731,132607-152675	1-93662	113732-132606
Cinnamomum	Cin_verum	Queries	NC_035236	152766	93706-113779,132693-152766	1-93705	113780-132692
Machilus	Mach_balansae	Queries	NC_028074	152721	93677-113750,132648-152721	1-93676	113751-132647
Machilus	Mach_yunnanensis	Target	NC_028073	152622	93676-113749,132549-152622	1-93675	113750-132548
#Persea	Pers_americana	Outgroup	NA	NA	NA	NA	NA
Phoebe	Pho_bournei	Target	NC_034926	152853	93778-113851,132780-152853	1-93777	113852-132779
Phoebe	Pho_chekiangensis	Queries	NC_034925	152849	93773-113847,132775-152849	1-93772	113848-132774
Phoebe	Pho_omeiensis	Queries	NC_031190	152855	93895-113910,132840-152855	1-93894	113911-132839
Phoebe	Pho_sheareri	Queries	NC_031191	152876	93894-113927,132843-152876	1-93893	113928-132842
Phoebe	Pho_zhennan	Queries	NC_036143	152831	93754-113828,132757-152831	1-93753	113829-132756
Amana	Ama_anhuiensis	Queries	NC_034706	150723	82001-107629,125095-150723	1-82000	107630-125094
Amana	Ama_edulis	Target	NC_034707	150810	82116-107748,125178-150810	1-82115	107749-125177
Amana	Ama_erythronioides	Queries	NC_034634	150714	82125-107736,125103-150714	1-82124	107737-125102
Amana	Ama_kuocangshanica	Queries	NC_034708	151058	81917-107775,125200-151058	1-81916	107776-125199
Amana	Ama_wanzhensis	Queries	NC_034705	150576	81838-107484,124930-150576	1-81837	107485-124929
Cardiocrinum	Cardi_cathayanum	Queries	NC_033897	152416	82370-108733,126053-152416	1-82369	108734-126052
Cardiocrinum	Cardi_cordatum	Queries	NC_033898	152410	82187-108626,125971-152410	1-82186	108627-125970
Cardiocrinum	Cardi_giganteum	Target	NC_033896	152653	82345-108844,126154-152653	1-82344	108845-126153
Fritillaria	Fri_cirrhosa	Target	NC_024728	151991	81770-108113,125649-151991	1-81769	108114-125648
Fritillaria	Fri_eduardii	Queries	NC_037038	152224	81992-108344,125872-152224	1-81991	108345-125871
Fritillaria	Fri_hupehensis	Queries	NC_024736	152145	81899-108245,125799-152145	1-81898	108246-125798
Fritillaria	Fri_karelinii	Queries	NC_037213	152112	81871-108253,125725-152107	1-81870,152108-152112	108254-125724
Fritillaria	Fri_meleagroides	Queries	NC_037040	151846	82131-108510,125467-151846	1-82130	108511-125466
Fritillaria	Fri_pallidiflora	Queries	NC_037216	152078	81779-108169,125683-152073	1-81778,152074-152078	108170-125682
Fritillaria	Fri_persica	Queries	NC_037039	151803	81635-107964,125474-151803	1-81634	107965-125473
Fritillaria	Fri_taipaiensis	Queries	NC_023247	151693	81472-107806,125359-151693	1-81471	107807-125358
Fritillaria	Fri_thunbergii	Queries	NC_034368	152155	81891-108240,125806-152155	1-81890	108241-125805
Fritillaria	Fri_tortifolia	Queries	NC_037214	152005	81779-108137,125647-152005	1-81778	108138-125646
Fritillaria	Fri_usuriensis	Queries	NC_034369	151524	81733-108071,125186-151524	1-81732	108072-125185
